Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,74.385902,74.385902,74.385902,74.385902,74.385902,0
2008-01-03,75.326103,75.326103,75.326103,75.326103,75.326103,0
2008-01-04,74.870598,74.870598,74.870598,74.870598,74.870598,0
2008-01-07,75.141098,75.141098,75.141098,75.141098,75.141098,0
2008-01-08,76.151001,76.151001,76.151001,76.151001,76.151001,0
2008-01-09,77.015198,77.015198,77.015198,77.015198,77.015198,0
2008-01-10,76.649696,76.649696,76.649696,76.649696,76.649696,0
2008-01-11,77.802902,77.802902,77.802902,77.802902,77.802902,0
2008-01-14,78.974197,78.974197,78.974197,78.974197,78.974197,0
2008-01-15,79.071198,79.071198,79.071198,79.071198,79.071198,0
2008-01-16,77.467300,77.467300,77.467300,77.467300,77.467300,0
2008-01-17,77.432503,77.432503,77.432503,77.432503,77.432503,0
2008-01-18,76.996902,76.996902,76.996902,76.996902,76.996902,0
2008-01-21,76.310303,76.310303,76.310303,76.310303,76.310303,0
2008-01-22,76.090302,76.090302,76.090302,76.090302,76.090302,0
2008-01-23,77.171799,77.171799,77.171799,77.171799,77.171799,0
2008-01-24,79.034599,79.034599,79.034599,79.034599,79.034599,0
2008-01-25,80.713600,80.713600,80.713600,80.713600,80.713600,0
2008-01-28,80.832298,80.832298,80.832298,80.832298,80.832298,0
2008-01-29,81.401299,81.401299,81.401299,81.401299,81.401299,0
2008-01-30,81.172997,81.172997,81.172997,81.172997,81.172997,0
2008-01-31,81.805702,81.805702,81.805702,81.805702,81.805702,0
2008-02-01,82.651199,82.651199,82.651199,82.651199,82.651199,0
2008-02-04,81.900398,81.900398,81.900398,81.900398,81.900398,0
2008-02-05,80.966797,80.966797,80.966797,80.966797,80.966797,0
2008-02-06,82.075996,82.075996,82.075996,82.075996,82.075996,0
2008-02-07,82.427498,82.427498,82.427498,82.427498,82.427498,0
2008-02-08,83.941101,83.941101,83.941101,83.941101,83.941101,0
2008-02-11,85.356499,85.356499,85.356499,85.356499,85.356499,0
2008-02-12,85.363403,85.363403,85.363403,85.363403,85.363403,0
2008-02-13,83.871696,83.871696,83.871696,83.871696,83.871696,0
2008-02-14,85.151802,85.151802,85.151802,85.151802,85.151802,0
2008-02-15,86.439796,86.439796,86.439796,86.439796,86.439796,0
2008-02-18,86.492104,86.492104,86.492104,86.492104,86.492104,0
2008-02-19,88.362099,88.362099,88.362099,88.362099,88.362099,0
2008-02-20,87.548203,87.548203,87.548203,87.548203,87.548203,0
2008-02-21,91.214996,91.214996,91.214996,91.214996,91.214996,0
2008-02-22,90.578400,90.578400,90.578400,90.578400,90.578400,0
2008-02-25,90.758102,90.758102,90.758102,90.758102,90.758102,0
2008-02-26,90.510002,90.510002,90.510002,90.510002,90.510002,0
2008-02-27,93.658501,93.658501,93.658501,93.658501,93.658501,0
2008-02-28,93.549896,93.549896,93.549896,93.549896,93.549896,0
2008-02-29,94.899399,94.899399,94.899399,94.899399,94.899399,0
2008-03-03,96.677002,96.677002,96.677002,96.677002,96.677002,0
2008-03-04,97.763100,97.763100,97.763100,97.763100,97.763100,0
2008-03-05,94.517303,94.517303,94.517303,94.517303,94.517303,0
2008-03-06,96.641197,96.641197,96.641197,96.641197,96.641197,0
2008-03-07,93.736298,93.736298,93.736298,93.736298,93.736298,0
2008-03-10,90.626099,90.626099,90.626099,90.626099,90.626099,0
2008-03-11,92.941002,92.941002,92.941002,92.941002,92.941002,0
2008-03-12,92.661301,92.661301,92.661301,92.661301,92.661301,0
2008-03-13,95.546204,95.546204,95.546204,95.546204,95.546204,0
2008-03-14,95.559303,95.559303,95.559303,95.559303,95.559303,0
2008-03-17,94.781502,94.781502,94.781502,94.781502,94.781502,0
2008-03-18,93.945801,93.945801,93.945801,93.945801,93.945801,0
2008-03-19,90.010498,90.010498,90.010498,90.010498,90.010498,0
2008-03-20,84.552498,84.552498,84.552498,84.552498,84.552498,0
2008-03-25,86.263603,86.263603,86.263603,86.263603,86.263603,0
2008-03-26,88.079002,88.079002,88.079002,88.079002,88.079002,0
2008-03-27,88.282997,88.282997,88.282997,88.282997,88.282997,0
2008-03-28,87.815598,87.815598,87.815598,87.815598,87.815598,0
2008-03-31,87.858101,87.858101,87.858101,87.858101,87.858101,0
2008-04-01,82.947998,82.947998,82.947998,82.947998,82.947998,0
2008-04-02,83.424896,83.424896,83.424896,83.424896,83.424896,0
2008-04-03,84.570801,84.570801,84.570801,84.570801,84.570801,0
2008-04-04,85.445999,85.445999,85.445999,85.445999,85.445999,0
